district,population,hhid,subnatid1,subnatid2,age,hsize,welfare,whours,rooms,regioncode,geometry,hhweight
KaMavota,326771,2568,11 – Maputo Cidade,53 – KaMavota,82,6,34080.29296875,48,3,53,32.5687397560043|-25.9213369638467,186.095078223666
KaMavota,326771,2595,11 – Maputo Cidade,53 – KaMavota,39,5,10350.6337890625,40,2,53,32.584106363154|-25.9001672194269,185.524371245922
KaMavota,326771,2596,11 – Maputo Cidade,53 – KaMavota,35,5,10350.6337890625,42,2,53,32.5871481396549|-25.8924646503246,185.607605525848
KaMavota,326771,2597,11 – Maputo Cidade,53 – KaMavota,1,5,10350.6337890625,48,2,53,32.5704608842242|-25.9161609134241,190.69520566875
KaMavota,326771,2598,11 – Maputo Cidade,53 – KaMavota,5,5,10350.6337890625,48,2,53,32.5949690430931|-25.8841359024465,185.827284630034
KaMavota,326771,2599,11 – Maputo Cidade,53 – KaMavota,10,5,10350.6337890625,48,2,53,32.5850277598001|-25.9193395599546,188.617178633758
KaMavota,326771,2615,11 – Maputo Cidade,53 – KaMavota,35,5,7007.970703125,48,1,53,32.5856679610325|-25.8999532356119,182.093969950308
KaMavota,326771,2616,11 – Maputo Cidade,53 – KaMavota,31,5,7007.970703125,42,1,53,32.5804042380032|-25.9194067615089,189.687724957487
KaMavota,326771,2617,11 – Maputo Cidade,53 – KaMavota,4,5,7007.970703125,48,1,53,32.569530559579|-25.9151283905446,186.621584431789
KaMavota,326771,2618,11 – Maputo Cidade,53 – KaMavota,9,5,7007.970703125,48,1,53,32.5841451392678|-25.9098812238678,182.315594868542
KaMavota,326771,2619,11 – Maputo Cidade,53 – KaMavota,11,5,7007.970703125,48,1,53,32.5775890091841|-25.9129208734086,183.801179812956
KaMavota,326771,2641,11 – Maputo Cidade,53 – KaMavota,23,2,38860.5625,58,4,53,32.5895327189345|-25.8954154446019,189.796538407899
KaMavota,326771,2642,11 – Maputo Cidade,53 – KaMavota,12,2,38860.5625,48,4,53,32.5844401461465|-25.916074485013,181.37638413029
KaMavota,326771,2660,11 – Maputo Cidade,53 – KaMavota,47,5,22167.236328125,60,4,53,32.5804765501572|-25.9071106076977,181.738337367028
KaMavota,326771,2661,11 – Maputo Cidade,53 – KaMavota,46,5,22167.236328125,42,4,53,32.5812306374216|-25.9152506754703,189.838840481524
KaMavota,326771,2662,11 – Maputo Cidade,53 – KaMavota,14,5,22167.236328125,48,4,53,32.5855642550443|-25.9182769643832,184.958282876405
KaMavota,326771,2663,11 – Maputo Cidade,53 – KaMavota,16,5,22167.236328125,48,4,53,32.5792617536689|-25.9077112989467,177.82744088715
KaMavota,326771,2664,11 – Maputo Cidade,53 – KaMavota,21,5,22167.236328125,48,4,53,32.5891112610919|-25.8884492670732,191.66110373089
KaMavota,326771,2669,11 – Maputo Cidade,53 – KaMavota,29,3,28694.072265625,42,1,53,32.5854091666258|-25.9216856178347,185.007942238459
KaMavota,326771,2670,11 – Maputo Cidade,53 – KaMavota,24,3,28694.072265625,54,1,53,32.5777473922437|-25.9228423153035,182.123715593616
KaMavota,326771,2671,11 – Maputo Cidade,53 – KaMavota,6,3,28694.072265625,48,1,53,32.582779366238|-25.9000746440812,194.860374471582
KaMavota,326771,2712,11 – Maputo Cidade,53 – KaMavota,51,5,11444.400390625,10,4,53,32.5761062422533|-25.9171222871845,177.156716289883
KaMavota,326771,2713,11 – Maputo Cidade,53 – KaMavota,18,5,11444.400390625,48,4,53,32.5678345534403|-25.9210698748495,182.301602132439
KaMavota,326771,2714,11 – Maputo Cidade,53 – KaMavota,23,5,11444.400390625,48,4,53,32.5783476940308|-25.9130668423951,190.355375006515
KaMavota,326771,2715,11 – Maputo Cidade,53 – KaMavota,10,5,11444.400390625,48,4,53,32.5722155692464|-25.9271727122327,175.815276695792
KaMavota,326771,2716,11 – Maputo Cidade,53 – KaMavota,14,5,11444.400390625,48,4,53,32.5914936099985|-25.8944160048515,192.164057974091
KaMavota,326771,2758,11 – Maputo Cidade,53 – KaMavota,42,4,11707.6962890625,75,4,53,32.5782921395159|-25.9222407481465,186.495521269001
KaMavota,326771,2759,11 – Maputo Cidade,53 – KaMavota,15,4,11707.6962890625,48,4,53,32.5805891253344|-25.9044373181429,185.480406318071
KaMavota,326771,2760,11 – Maputo Cidade,53 – KaMavota,21,4,11707.6962890625,48,4,53,32.5776667653386|-25.9135074896797,186.840529049944
KaMavota,326771,2761,11 – Maputo Cidade,53 – KaMavota,24,4,11707.6962890625,41,4,53,32.561489376587|-25.9244940162174,180.581162452796
KaMavota,326771,2762,11 – Maputo Cidade,53 – KaMavota,33,4,11082.1005859375,70,2,53,32.5642835321642|-25.9284886331872,183.850631261578
KaMavota,326771,2763,11 – Maputo Cidade,53 – KaMavota,24,4,11082.1005859375,48,2,53,32.5955939265165|-25.8881297046304,181.256709328499
KaMavota,326771,2764,11 – Maputo Cidade,53 – KaMavota,2,4,11082.1005859375,48,2,53,32.5806171532008|-25.9030436470348,186.55864228919
KaMavota,326771,2765,11 – Maputo Cidade,53 – KaMavota,4,4,11082.1005859375,48,2,53,32.5841533148767|-25.9149948157288,184.554972302582
KaMavota,326771,2787,11 – Maputo Cidade,53 – KaMavota,39,3,14476.884765625,14,2,53,32.5913124898855|-25.891673855219,186.497058573775
KaMavota,326771,2788,11 – Maputo Cidade,53 – KaMavota,30,3,14476.884765625,48,2,53,32.5838912560681|-25.9215525389681,186.722272191771
KaMavota,326771,2789,11 – Maputo Cidade,53 – KaMavota,5,3,14476.884765625,48,2,53,32.5665458420852|-25.9297970367886,182.736442389892
KaMavota,326771,2860,11 – Maputo Cidade,53 – KaMavota,30,2,54143.5,40,4,53,32.5676012837366|-25.9231693425593,173.626753619369
KaMavota,326771,2861,11 – Maputo Cidade,53 – KaMavota,25,2,54143.5,50,4,53,32.5855475661117|-25.9003962291468,190.975389392414
KaMavota,326771,2919,11 – Maputo Cidade,53 – KaMavota,26,5,7236.9892578125,66,1,53,32.5798271961056|-25.9210753340696,199.174209812661
KaMavota,326771,2920,11 – Maputo Cidade,53 – KaMavota,21,5,7236.9892578125,48,1,53,32.579370291056|-25.9188944215285,189.442263381033
KaMavota,326771,2921,11 – Maputo Cidade,53 – KaMavota,1,5,7236.9892578125,48,1,53,32.5721468431986|-25.9238028700358,187.191279119308
KaMavota,326771,2922,11 – Maputo Cidade,53 – KaMavota,1,5,7236.9892578125,48,1,53,32.5868150235845|-25.9057042711365,194.955112438915
KaMavota,326771,2923,11 – Maputo Cidade,53 – KaMavota,4,5,7236.9892578125,48,1,53,32.5797463065945|-25.9182669126473,189.205777199906
KaMavota,326771,2954,11 – Maputo Cidade,53 – KaMavota,46,9,10112.2822265625,72,6,53,32.5691242593964|-25.9165795519821,181.193229465039
KaMavota,326771,2955,11 – Maputo Cidade,53 – KaMavota,44,9,10112.2822265625,70,6,53,32.5668408901127|-25.9165443856809,190.715051321823
KaMavota,326771,2956,11 – Maputo Cidade,53 – KaMavota,25,9,10112.2822265625,48,6,53,32.578136303153|-25.905880545905,190.067358662134
KaMavota,326771,2957,11 – Maputo Cidade,53 – KaMavota,22,9,10112.2822265625,48,6,53,32.5836958258401|-25.9023688708214,180.877576742694
KaMavota,326771,2958,11 – Maputo Cidade,53 – KaMavota,13,9,10112.2822265625,48,6,53,32.5704003749951|-25.9267931334647,177.737979935969
KaMavota,326771,2959,11 – Maputo Cidade,53 – KaMavota,7,9,10112.2822265625,48,6,53,32.5633307286518|-25.9209452775625,187.200959832447
KaMavota,326771,2960,11 – Maputo Cidade,53 – KaMavota,5,9,10112.2822265625,48,6,53,32.5939929409358|-25.8855155193854,183.598198519919
KaMavota,326771,2961,11 – Maputo Cidade,53 – KaMavota,70,9,10112.2822265625,48,6,53,32.5742260308602|-25.9257791350628,189.041947457585
KaMavota,326771,2962,11 – Maputo Cidade,53 – KaMavota,18,9,10112.2822265625,48,6,53,32.5852722953291|-25.8999686242019,187.472221609382
KaMavota,326771,2975,11 – Maputo Cidade,53 – KaMavota,27,3,15798.84765625,48,1,53,32.5692729033525|-25.9200839824455,195.845450551278
KaMavota,326771,2976,11 – Maputo Cidade,53 – KaMavota,27,3,15798.84765625,54,1,53,32.5862920813221|-25.9021061147115,195.292461085703
KaMavota,326771,2977,11 – Maputo Cidade,53 – KaMavota,1,3,15798.84765625,48,1,53,32.5905885124682|-25.8891944672916,189.915952446842
KaMavota,326771,2983,11 – Maputo Cidade,53 – KaMavota,20,3,16213.6064453125,72,4,53,32.5659602895803|-25.9309026828562,183.804956513547
KaMavota,326771,2984,11 – Maputo Cidade,53 – KaMavota,19,3,16213.6064453125,48,4,53,32.5730168663674|-25.9291473344615,179.944149611806
KaMavota,326771,2985,11 – Maputo Cidade,53 – KaMavota,1,3,16213.6064453125,48,4,53,32.5772915923315|-25.9136781551902,184.478571314891
KaMavota,326771,2998,11 – Maputo Cidade,53 – KaMavota,24,2,40900.26953125,70,5,53,32.5761303847486|-25.9259338755623,181.046386038884
KaMavota,326771,2999,11 – Maputo Cidade,53 – KaMavota,20,2,40900.26953125,48,5,53,32.573814501199|-25.9298329780621,191.370341657706
KaMavota,326771,3006,11 – Maputo Cidade,53 – KaMavota,51,8,9298.240234375,84,4,53,32.5879785759026|-25.8884003879305,183.849886083541
KaMavota,326771,3007,11 – Maputo Cidade,53 – KaMavota,12,8,9298.240234375,48,4,53,32.5630307902057|-25.9241577806099,188.46717866646
KaMavota,326771,3008,11 – Maputo Cidade,53 – KaMavota,12,8,9298.240234375,48,4,53,32.5853162770149|-25.9016272715009,190.212298661791
KaMavota,326771,3009,11 – Maputo Cidade,53 – KaMavota,14,8,9298.240234375,48,4,53,32.583857273873|-25.9186968249432,192.531302357716
KaMavota,326771,3010,11 – Maputo Cidade,53 – KaMavota,22,8,9298.240234375,56,4,53,32.5771923824207|-25.9190163165361,192.193517985808
KaMavota,326771,3011,11 – Maputo Cidade,53 – KaMavota,27,8,9298.240234375,54,4,53,32.5877863225557|-25.8970139589269,186.507121996419
KaMavota,326771,3012,11 – Maputo Cidade,53 – KaMavota,2,8,9298.240234375,48,4,53,32.5793521757972|-25.9220604882183,187.880049152184
KaMavota,326771,3013,11 – Maputo Cidade,53 – KaMavota,28,8,9298.240234375,35,4,53,32.5735039333311|-25.9276678268653,184.676877515322
KaMavota,326771,3032,11 – Maputo Cidade,53 – KaMavota,33,5,13541.7021484375,60,3,53,32.5818752837825|-25.9073918636851,187.669946116962
KaMavota,326771,3033,11 – Maputo Cidade,53 – KaMavota,30,5,13541.7021484375,28,3,53,32.5810191580448|-25.9045527903866,179.000792159628
KaMavota,326771,3034,11 – Maputo Cidade,53 – KaMavota,6,5,13541.7021484375,48,3,53,32.5766174416762|-25.9150112329587,179.852734247307
KaMavota,326771,3035,11 – Maputo Cidade,53 – KaMavota,9,5,13541.7021484375,48,3,53,32.5860763160487|-25.9055173181372,189.620499347
KaMavota,326771,3036,11 – Maputo Cidade,53 – KaMavota,17,5,13541.7021484375,48,3,53,32.5862547560963|-25.9033175493357,187.443044528116
KaMavota,326771,3037,11 – Maputo Cidade,53 – KaMavota,34,6,17791.78515625,63,1,53,32.5723071217987|-25.9209135132017,188.101108426572
KaMavota,326771,3038,11 – Maputo Cidade,53 – KaMavota,32,6,17791.78515625,70,1,53,32.5635362249544|-25.9204428455825,181.343191340908
KaMavota,326771,3039,11 – Maputo Cidade,53 – KaMavota,1,6,17791.78515625,48,1,53,32.5804518995786|-25.9066085565541,188.572204107694
KaMavota,326771,3040,11 – Maputo Cidade,53 – KaMavota,4,6,17791.78515625,48,1,53,32.58820381749|-25.9001786120444,199.032788945415
KaMavota,326771,3041,11 – Maputo Cidade,53 – KaMavota,6,6,17791.78515625,48,1,53,32.5881016076613|-25.9003612172233,193.703138357313
KaMavota,326771,3042,11 – Maputo Cidade,53 – KaMavota,9,6,17791.78515625,48,1,53,32.585840397532|-25.908552875512,184.477028101506
KaMavota,326771,3069,11 – Maputo Cidade,53 – KaMavota,30,2,134153.15625,48,2,53,32.5855076777594|-25.8974945299263,182.464710208278
KaMavota,326771,3070,11 – Maputo Cidade,53 – KaMavota,30,2,134153.15625,20,2,53,32.5746892671366|-25.9136157548371,194.596511070258
KaMavota,326771,3081,11 – Maputo Cidade,53 – KaMavota,32,8,7967.25146484375,74,4,53,32.5761019232439|-25.9129371263258,188.278889831335
KaMavota,326771,3082,11 – Maputo Cidade,53 – KaMavota,1,8,7967.25146484375,48,4,53,32.5873036944665|-25.8938120950161,184.397172893697
KaMavota,326771,3083,11 – Maputo Cidade,53 – KaMavota,6,8,7967.25146484375,48,4,53,32.5821867149527|-25.9188304155698,178.770350940656
KaMavota,326771,3084,11 – Maputo Cidade,53 – KaMavota,10,8,7967.25146484375,48,4,53,32.5771570174413|-25.9183180485148,184.803735654671
KaMavota,326771,3085,11 – Maputo Cidade,53 – KaMavota,12,8,7967.25146484375,48,4,53,32.5926862791526|-25.8875293923039,181.801151670069
KaMavota,326771,3086,11 – Maputo Cidade,53 – KaMavota,17,8,7967.25146484375,48,4,53,32.5756652869266|-25.924103484206,179.120169473301
KaMavota,326771,3087,11 – Maputo Cidade,53 – KaMavota,21,8,7967.25146484375,16,4,53,32.5851422957043|-25.9015212248883,190.417920003422
KaMavota,326771,3088,11 – Maputo Cidade,53 – KaMavota,24,8,7967.25146484375,77,4,53,32.594079799502|-25.8839370872724,190.869670997251
KaMavota,326771,3100,11 – Maputo Cidade,53 – KaMavota,40,8,22165.083984375,35,8,53,32.5815216775138|-25.9030941513241,189.754287218706
KaMavota,326771,3101,11 – Maputo Cidade,53 – KaMavota,32,8,22165.083984375,48,8,53,32.5731108382397|-25.9188523801311,188.316426849809
KaMavota,326771,3102,11 – Maputo Cidade,53 – KaMavota,4,8,22165.083984375,48,8,53,32.5875723293155|-25.8944488070803,182.718593597813
KaMavota,326771,3103,11 – Maputo Cidade,53 – KaMavota,44,8,22165.083984375,45,8,53,32.5916564230058|-25.8911160176176,189.160519286722
KaMavota,326771,3104,11 – Maputo Cidade,53 – KaMavota,42,8,22165.083984375,38,8,53,32.5655187683822|-25.9245924990928,190.994449756156
KaMavota,326771,3105,11 – Maputo Cidade,53 – KaMavota,38,8,22165.083984375,48,8,53,32.5803491860426|-25.9208385437597,188.129799520197
KaMavota,326771,3106,11 – Maputo Cidade,53 – KaMavota,36,8,22165.083984375,50,8,53,32.5936384698275|-25.891366916636,197.785657135563
KaMavota,326771,3107,11 – Maputo Cidade,53 – KaMavota,8,8,22165.083984375,48,8,53,32.5743885328718|-25.9242877715333,183.693816005339
KaMavota,326771,3125,11 – Maputo Cidade,53 – KaMavota,31,3,37228.45703125,40,2,53,32.5687068339284|-25.9280945691409,190.397976502631
KaMavota,326771,3126,11 – Maputo Cidade,53 – KaMavota,25,3,37228.45703125,48,2,53,32.5839050940863|-25.8944800749067,178.424097603762
KaMavota,326771,3127,11 – Maputo Cidade,53 – KaMavota,2,3,37228.45703125,48,2,53,32.5747888208066|-25.9203673126694,200.609454321241
KaMavota,326771,3145,11 – Maputo Cidade,53 – KaMavota,33,7,17920.048828125,80,4,53,32.5817964410255|-25.9171721112077,183.086938299815
KaMavota,326771,3146,11 – Maputo Cidade,53 – KaMavota,21,7,17920.048828125,48,4,53,32.5866705588492|-25.9205348413537,180.766325907896
KaMavota,326771,3147,11 – Maputo Cidade,53 – KaMavota,2,7,17920.048828125,48,4,53,32.5914805527754|-25.8901699863192,182.450202655209
KaMavota,326771,3148,11 – Maputo Cidade,53 – KaMavota,39,7,17920.048828125,48,4,53,32.5878928418121|-25.8880574121487,188.373110303737
KaMavota,326771,3149,11 – Maputo Cidade,53 – KaMavota,20,7,17920.048828125,50,4,53,32.5836928909949|-25.907727037032,181.985140820507
KaMavota,326771,3150,11 – Maputo Cidade,53 – KaMavota,26,7,17920.048828125,48,4,53,32.5886862190211|-25.8907766189504,184.475255624023
KaMavota,326771,3151,11 – Maputo Cidade,53 – KaMavota,0,7,17920.048828125,48,4,53,32.5906956744257|-25.8955921715443,188.343028861794
KaMavota,326771,3172,11 – Maputo Cidade,53 – KaMavota,22,2,22161.896484375,69,1,53,32.5885978117218|-25.8922566356368,185.921182232957
KaMavota,326771,3173,11 – Maputo Cidade,53 – KaMavota,18,2,22161.896484375,48,1,53,32.5851176726572|-25.9057431580683,187.433893581833
KaMavota,326771,3208,11 – Maputo Cidade,53 – KaMavota,54,4,89178.3828125,48,5,53,32.584767083636|-25.9036741879546,182.49628490577
KaMavota,326771,3209,11 – Maputo Cidade,53 – KaMavota,45,4,89178.3828125,48,5,53,32.5926092887435|-25.8860226043084,184.485193147665
KaMavota,326771,3210,11 – Maputo Cidade,53 – KaMavota,18,4,89178.3828125,48,5,53,32.5792735851734|-25.9191093305123,184.702530165094
KaMavota,326771,3211,11 – Maputo Cidade,53 – KaMavota,23,4,89178.3828125,48,5,53,32.5704703553848|-25.931471536676,195.323352454431
KaMavota,326771,3212,11 – Maputo Cidade,53 – KaMavota,39,3,28353.609375,63,4,53,32.5873146804786|-25.8943898203458,185.412130228103
KaMavota,326771,3213,11 – Maputo Cidade,53 – KaMavota,8,3,28353.609375,48,4,53,32.5963341812306|-25.8813582273872,183.898462630127
KaMavota,326771,3214,11 – Maputo Cidade,53 – KaMavota,12,3,28353.609375,48,4,53,32.5752460348778|-25.9192302223454,190.573114922125
KaMavota,326771,3215,11 – Maputo Cidade,53 – KaMavota,52,4,32852.30859375,40,6,53,32.5636469411803|-25.9282639895122,191.334358611525
KaMavota,326771,3216,11 – Maputo Cidade,53 – KaMavota,19,4,32852.30859375,48,6,53,32.5712512606417|-25.9264393158221,187.313019576657
KaMavota,326771,3217,11 – Maputo Cidade,53 – KaMavota,24,4,32852.30859375,54,6,53,32.5842236925861|-25.907026413886,191.938582371712
KaMavota,326771,3218,11 – Maputo Cidade,53 – KaMavota,30,4,32852.30859375,48,6,53,32.5842465778134|-25.9073213685011,183.570911434406
KaMavota,326771,3233,11 – Maputo Cidade,53 – KaMavota,78,5,19781.611328125,48,4,53,32.5897738230123|-25.8901787416558,193.914263475566
KaMavota,326771,3234,11 – Maputo Cidade,53 – KaMavota,70,5,19781.611328125,48,4,53,32.5875221681142|-25.8880130017053,183.050983544101
KaMavota,326771,3235,11 – Maputo Cidade,53 – KaMavota,5,5,19781.611328125,48,4,53,32.5869950135356|-25.899788279405,190.986478772864
KaMavota,326771,3236,11 – Maputo Cidade,53 – KaMavota,13,5,19781.611328125,48,4,53,32.5694862311555|-25.9198906720344,183.590510860548
KaMavota,326771,3237,11 – Maputo Cidade,53 – KaMavota,21,5,19781.611328125,48,4,53,32.5865622445701|-25.9100283907805,193.702152958854
KaMavota,326771,3264,11 – Maputo Cidade,53 – KaMavota,58,8,14718.1494140625,48,7,53,32.5855317713146|-25.9082642453462,187.039930878651
KaMavota,326771,3265,11 – Maputo Cidade,53 – KaMavota,21,8,14718.1494140625,77,7,53,32.578226784895|-25.9231024258553,181.897068538927
KaMavota,326771,3266,11 – Maputo Cidade,53 – KaMavota,45,8,14718.1494140625,77,7,53,32.5819321740022|-25.9191438779497,184.940686523331
KaMavota,326771,3267,11 – Maputo Cidade,53 – KaMavota,18,8,14718.1494140625,48,7,53,32.5682430929402|-25.9308575172008,188.527781754504
KaMavota,326771,3268,11 – Maputo Cidade,53 – KaMavota,29,8,14718.1494140625,12,7,53,32.5750936249|-25.9240549977487,187.270394475065
KaMavota,326771,3269,11 – Maputo Cidade,53 – KaMavota,25,8,14718.1494140625,6,7,53,32.5859184980396|-25.9104016267162,178.757924910165
KaMavota,326771,3270,11 – Maputo Cidade,53 – KaMavota,4,8,14718.1494140625,48,7,53,32.5838790937753|-25.9156458490146,193.662072486171
KaMavota,326771,3271,11 – Maputo Cidade,53 – KaMavota,0,8,14718.1494140625,48,7,53,32.5930649154747|-25.8874175201169,186.642725567648
KaMavota,326771,3281,11 – Maputo Cidade,53 – KaMavota,24,1,61159.53515625,84,1,53,32.5677091799163|-25.9234791734681,178.429522310547
KaMavota,326771,3297,11 – Maputo Cidade,53 – KaMavota,30,2,35379.953125,48,2,53,32.5676508277506|-25.914272184941,190.33226571453
KaMavota,326771,3298,11 – Maputo Cidade,53 – KaMavota,25,2,35379.953125,48,2,53,32.5688795768552|-25.9176176981019,184.748054667201
KaMavota,326771,3303,11 – Maputo Cidade,53 – KaMavota,30,4,16768.28515625,48,5,53,32.5710692518437|-25.9263131771112,190.511929460956
