"","Domain","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV"
"203","600208",0.0393609912179013,0.00756166588569926,-0.544908671114805,0.60773352543536,-0.364090455691959,0.143085474246388
"204","600209",0.00167529103073163,0.000307608670867819,0.28630450712055,0.208351968388412,0.14296079241944,0.0841785961681873
"205","600210",0.0511526707684541,0.00904487175268784,-0.412088932675488,0.538271495787952,-0.548836777820072,0.176685058390631
"206","600211",0.0184459515358306,0.00335898420816941,-0.10136996865853,0.379742332851725,-1.33980384377358,0.152621236221465
"207","600212",0.0232273595383692,0.0040619980797237,-0.69064218398735,0.685610048658059,-0.220671791084421,0.0929592653089655
"208","600213",0.182453521030129,0.0291731781333666,-0.623243237996332,0.576196569441473,-0.685359676994681,0.296429351341277
"209","600301",0.0439124702106164,0.00736860889955243,-1.42661885911414,0.973913188158345,-0.146887883529524,0.0881398904336085
"210","600302",0.02982150303761,0.00565698652509851,0.501988359887161,0.146673200201937,0.344010039794669,0.512792664945281
"211","600303",0.0513360442858933,0.0092607543007811,-0.776283512477659,0.725784596907627,-0.291870927501765,0.132591423715835
"212","600304",0.044852204268653,0.00755107046031144,-0.471664609852813,0.569662657948014,-0.449012678817591,0.152540972031606
"213","600305",0.0425668489268277,0.00826682173762375,-0.589761370980668,0.631300351251389,-0.349831915398654,0.144023465067901
"214","600306",0.0289118203652314,0.00597066651993801,0.277547386107842,0.219180025298861,0.612633268179549,0.352541651670629
"215","600307",0.0441985581512131,0.00790514771472485,-0.377827716187614,0.519694307538001,-0.556429616709955,0.171083070038458
"216","600308",0.185766653805642,0.0272503831076095,-0.543194590702849,0.538341708542714,-0.793466220515316,0.306639626779922
"217","600309",0.0454283610569322,0.00735545262970767,-1.33270206253737,0.949758725391001,-0.159930194186122,0.0903007608050301
"218","600310",0.0457171641782112,0.00868856353399976,-0.190813776007625,0.425856280641253,-1.12054658363119,0.218882446296917
"219","600311",0.0285599300415713,0.00513192793207091,-0.505496113862682,0.587796106595175,-0.33431876087336,0.121874702720695
"220","600401",0.140837373441162,0.0203361588733925,-0.720333907931682,0.617474785207322,-0.520984856643569,0.230948547564474
"221","600402",0.0209586164881213,0.00401462154427357,-1.19435193327268,0.907319331989809,-0.121212940953706,0.0698332317899545
"222","600403",0.0530001457382363,0.00938040474955449,-0.720461371581674,0.696914604382397,-0.319541913374232,0.138973253008933
"223","600404",0.197947181138657,0.0306055640773444,-0.686391830043076,0.600896335078534,-0.648190341160388,0.291139169547667
"224","600405",0.0459168029390969,0.00843111839550527,-0.995935737503412,0.825078960111226,-0.215156516530691,0.11128767811054
"225","600406",0.0528982533183405,0.00901892758850942,-1.21420629174002,0.912137031358518,-0.189421027052179,0.104115973035588
"226","600407",0.139940993397052,0.0217541890963996,-0.77107886586988,0.641545808277326,-0.4851473643429,0.229902544475657
