latitude,longitude,rwi,error
11.4692577,-14.7106934,-0.251,0.343
12.4151184,-16.0949707,-0.069,0.459
12.3078021,-14.9084473,-0.722,0.344
12.4151184,-14.2053223,-0.321,0.343
11.8135879,-15.3479004,-0.125,0.362
12.6296178,-15.1281738,-0.804,0.410
11.7060306,-14.6447754,-0.379,0.343
12.3078021,-13.7658691,-0.598,0.343
12.2433913,-14.7985840,-0.712,0.344
12.6081759,-14.9084473,-0.564,0.346
12.4365763,-16.2048340,-0.247,0.389
11.1891794,-15.0402832,-0.601,0.346
12.5223904,-15.1940918,-0.595,0.346
12.0500648,-16.1169434,-0.372,0.346
12.4580325,-14.6667480,-0.602,0.344
12.1360050,-15.4138184,-0.520,0.359
12.5223904,-14.0954590,-0.517,0.344
12.4580325,-15.1940918,-0.556,0.346
11.7275454,-13.8977051,-0.472,0.349
12.6510579,-14.7985840,-0.285,0.343
12.3507339,-16.6223145,0.208,0.357
11.7275454,-14.2272949,-0.558,0.343
12.3078021,-15.5236816,-0.483,0.344
12.4365763,-15.3259277,-0.251,0.372
12.3078021,-13.7219238,-0.760,0.343
11.3400249,-15.1721191,-0.143,0.344
11.7490585,-14.8425293,-0.601,0.345
12.0715524,-15.4138184,-0.641,0.347
12.3936586,-14.0954590,-0.102,0.342
11.0382553,-15.1940918,-0.701,0.346
12.0930384,-14.7985840,-0.562,0.342
11.2322862,-16.2268066,-0.185,0.357
12.5009395,-14.3151855,-0.596,0.361
12.2433913,-14.3371582,-0.444,0.342
12.2863336,-15.1721191,0.547,0.455
12.0930384,-14.8864746,-0.220,0.374
12.0500648,-15.0622559,-0.610,0.367
12.2433913,-14.5129395,-0.512,0.340
12.3292689,-15.6774902,-0.549,0.349
11.8781020,-16.2707520,-0.622,0.347
12.3507339,-15.4138184,-0.458,0.343
12.5438394,-15.1062012,-0.489,0.347
12.4365763,-15.7873535,-0.563,0.355
12.2863336,-15.4138184,-0.609,0.342
11.2753865,-15.6774902,-0.553,0.352
12.1789647,-14.3811035,-0.812,0.342
12.2433913,-15.9411621,-0.356,0.346
12.4151184,-14.9084473,-0.873,0.345
12.6724962,-14.7546387,-0.426,0.387
12.2219175,-14.4470215,-0.659,0.341
12.0715524,-14.6887207,-0.684,0.341
12.2219175,-16.1828613,-0.678,0.344
11.9426009,-15.2380371,-0.367,0.361
12.3292689,-14.9084473,-0.838,0.343
11.9426009,-15.4797363,-0.335,0.349
12.2648633,-15.4797363,-0.350,0.342
12.4794869,-14.1613770,-0.512,0.343
12.0500648,-15.3698730,-0.607,0.347
11.3400249,-14.8864746,-0.803,0.344
12.1789647,-15.3918457,-0.685,0.357
12.4151184,-14.3811035,-0.657,0.343
12.6296178,-15.0402832,-0.550,0.349
12.1360050,-16.0510254,-0.692,0.359
12.1145226,-15.7653809,-0.663,0.368
11.9211029,-14.9743652,-0.518,0.341
12.1789647,-15.5456543,-0.697,0.360
11.2753865,-15.3479004,-0.562,0.347
12.6296178,-14.0515137,-0.604,0.360
11.7705700,-15.4138184,-0.100,0.361
12.5223904,-14.9084473,-0.988,0.343
12.3721972,-14.4250488,-0.601,0.342
12.3078021,-14.2712402,-0.638,0.371
12.1145226,-15.2380371,-0.437,0.346
12.0285754,-15.3918457,-0.212,0.354
11.6845141,-14.6228027,-0.658,0.343
11.8565990,-14.9523926,-0.244,0.341
12.3078021,-16.4025879,-0.039,0.347
12.3292689,-15.2819824,-0.418,0.346
12.0715524,-15.8972168,-0.603,0.345
12.6081759,-14.0734863,-0.603,0.344
11.5984314,-14.9743652,0.387,0.501
12.3936586,-15.4797363,-0.554,0.363
11.2107336,-15.0402832,-0.613,0.344
12.6081759,-15.1721191,-0.770,0.347
12.5009395,-15.0183105,-0.256,0.344
12.5438394,-14.2932129,-0.371,0.345
11.3831090,-14.9743652,-0.667,0.346
11.2538371,-15.8752441,-0.613,0.342
12.0070844,-15.1501465,-0.438,0.368
12.0285754,-15.2819824,-0.323,0.367
12.6724962,-14.7326660,-0.568,0.390
12.2004420,-14.3591309,-0.465,0.341
12.1360050,-16.0290527,-0.543,0.353
11.5338520,-15.3039551,-0.624,0.343
12.1789647,-15.1940918,-0.597,0.346
11.3400249,-14.8205566,-0.400,0.359
12.3507339,-15.4797363,-0.869,0.344
11.8565990,-15.6994629,-0.318,0.345
11.1676236,-15.3479004,-0.633,0.347
12.4794869,-14.2053223,-0.899,0.359
12.4580325,-14.7985840,-0.849,0.343
11.8135879,-15.7214355,-0.252,0.384
12.0715524,-15.5895996,-0.779,0.389
12.3078021,-14.3811035,-0.661,0.359
12.5223904,-15.2160645,-0.557,0.346
11.8996033,-15.8312988,-0.522,0.388
12.3078021,-15.0622559,-0.353,0.341
11.5338520,-14.7985840,-0.602,0.405
12.1574857,-15.5236816,-0.632,0.344
11.2538371,-15.8532715,-0.995,0.358
11.8350943,-14.8425293,-0.767,0.357
11.5123222,-15.1940918,-0.785,0.344
11.7920798,-15.8972168,0.058,0.352
12.0070844,-15.4357910,0.046,0.363
11.5123222,-16.1828613,-0.098,0.345
12.2433913,-15.6115723,-0.275,0.346
12.4151184,-14.1394043,-0.553,0.343
12.2004420,-14.5568848,-0.660,0.340
12.2863336,-15.3918457,-0.636,0.342
12.2004420,-15.7214355,-0.903,0.346
11.0598206,-15.0842285,0.322,0.349
12.4365763,-14.4470215,-0.574,0.353
12.2863336,-15.5895996,-0.841,0.345
11.9211029,-14.6008301,-0.473,0.349
11.7705700,-15.3259277,-0.032,0.345
12.2004420,-15.6115723,-0.524,0.345
11.9426009,-14.4470215,-1.241,0.341
12.0715524,-15.3039551,0.206,0.428
12.5009395,-14.0954590,-0.674,0.351
12.3507339,-13.9416504,-0.716,0.342
12.3292689,-15.7434082,-0.504,0.350
11.5338520,-15.2819824,-0.741,0.344
11.2322862,-16.2487793,-0.500,0.342
11.5338520,-15.2380371,-0.421,0.440
12.5652867,-13.9636230,-0.062,0.342
11.9640971,-14.7326660,-0.416,0.340
11.4907908,-15.2380371,-0.674,0.344
11.9855916,-15.1062012,-0.678,0.345
12.0285754,-14.6008301,-0.402,0.339
11.8350943,-15.8752441,-0.555,0.426
11.6199546,-14.9084473,-0.428,0.351
12.1789647,-15.6115723,-0.651,0.344
12.2863336,-15.2600098,-0.701,0.343
12.0715524,-15.7653809,-0.466,0.368
12.0070844,-15.0842285,-0.359,0.374
12.1145226,-15.9191895,-0.153,0.360
12.2004420,-14.6447754,-0.441,0.391
12.2863336,-16.1389160,-1.020,0.348
11.3615678,-14.9963379,-0.334,0.344
12.3292689,-16.4465332,-0.272,0.347
11.4692577,-15.3479004,-0.364,0.343
11.9211029,-15.6994629,-0.321,0.368
12.5438394,-14.5788574,-0.768,0.342
12.0715524,-15.3479004,-0.536,0.361
11.3184804,-15.0842285,-0.671,0.346
12.0500648,-15.6994629,-0.305,0.355
11.4046486,-15.0402832,-0.429,0.346
12.2004420,-14.7766113,-0.252,0.343
11.5553801,-14.8425293,-0.216,0.393
11.4907908,-15.2600098,-0.671,0.343
12.0930384,-14.4909668,-0.465,0.341
11.0598206,-14.9743652,0.001,0.349
11.3184804,-15.8312988,-0.437,0.345
12.0715524,-14.8645020,-0.471,0.344
11.3615678,-15.0622559,-0.580,0.346
11.1676236,-15.1721191,-0.596,0.346
12.4365763,-16.1608887,-0.792,0.363
12.5867322,-14.8425293,-0.864,0.344
12.6081759,-14.3371582,-0.763,0.347
11.5769066,-14.8645020,-0.719,0.357
11.9855916,-14.8864746,-0.979,0.350
12.0930384,-14.7766113,-0.610,0.405
11.6629959,-15.4577637,-0.760,0.343
12.5009395,-14.0295410,-0.448,0.344
12.0930384,-15.5676270,-0.405,0.352
12.6296178,-14.1174316,-0.181,0.408
12.0930384,-15.9191895,0.030,0.403
12.3936586,-15.9851074,-0.414,0.345
12.0285754,-16.1169434,-0.279,0.346
11.5338520,-15.0183105,-0.706,0.360
12.2004420,-14.6228027,-0.390,0.432
12.2004420,-15.3918457,-1.071,0.358
12.0285754,-14.2272949,-0.550,0.342
11.1245072,-15.2819824,-0.964,0.349
12.4365763,-16.2268066,-1.018,0.389
12.2433913,-15.6774902,-0.603,0.348
11.4692577,-14.8205566,-0.779,0.344
12.4365763,-15.3698730,-0.095,0.360
12.5009395,-14.5788574,-0.463,0.343
12.5438394,-15.4357910,-0.674,0.355
12.5009395,-14.2932129,-0.359,0.348
11.4261866,-15.3039551,-0.419,0.343
12.3721972,-16.1608887,-0.666,0.347
12.2433913,-16.0290527,-0.645,0.343
12.1145226,-14.6887207,-0.507,0.342
12.3721972,-15.2819824,-0.345,0.343
12.1574857,-14.1613770,-0.628,0.342
12.4151184,-14.4470215,-0.559,0.342
12.3721972,-16.2268066,-0.857,0.362
11.7060306,-14.6228027,-0.610,0.343
11.8135879,-15.6994629,-0.102,0.368
12.3936586,-16.0949707,-0.607,0.363
11.8350943,-15.3479004,-0.467,0.361
12.3507339,-14.4030762,-0.358,0.342
12.3507339,-14.5129395,-0.268,0.343
12.1145226,-15.2819824,-0.147,0.361
12.6081759,-15.1281738,-0.742,0.347
12.3721972,-15.4577637,-0.065,0.345
11.1676236,-15.0842285,-0.581,0.345
12.2433913,-15.1062012,-0.396,0.344
12.4151184,-13.6779785,-0.728,0.344
11.7920798,-15.4797363,-0.241,0.347
11.5123222,-15.5895996,-0.366,0.346
11.7275454,-14.7985840,-0.402,0.360
11.9855916,-16.2268066,-0.475,0.355
12.2648633,-15.1940918,-0.620,0.368
12.1360050,-15.2600098,-0.422,0.455
12.4580325,-15.5895996,-0.604,0.383
12.3507339,-15.9411621,-0.741,0.344
12.2863336,-15.3698730,-0.581,0.343
12.3292689,-16.3806152,-0.138,0.370
12.0930384,-14.9963379,-0.646,0.343
11.1245072,-14.9304199,-0.694,0.345
12.6081759,-14.6667480,-0.051,0.383
11.8350943,-15.2380371,-0.523,0.344
11.8565990,-14.9084473,-0.879,0.341
11.6414761,-15.4797363,-0.557,0.347
11.7705700,-14.8864746,-0.476,0.344
11.9855916,-16.1389160,-0.715,0.347
11.8781020,-14.1394043,-0.687,0.343
12.6081759,-14.1613770,-0.146,0.347
11.1676236,-15.1281738,-0.761,0.345
11.4692577,-15.2819824,-0.694,0.343
12.5009395,-14.7326660,-0.343,0.342
12.1789647,-16.0510254,-0.202,0.370
12.0930384,-16.0510254,-0.343,0.371
11.2969342,-15.1721191,-0.568,0.346
12.0930384,-15.5017090,-0.855,0.345
12.2433913,-14.8425293,-0.518,0.345
11.9855916,-15.7873535,-0.850,0.346
12.3292689,-15.0842285,-0.678,0.342
11.1460662,-15.0402832,-0.723,0.351
12.0500648,-15.8312988,-0.761,0.345
11.4907908,-15.3479004,-0.711,0.358
11.3615678,-14.9084473,-0.658,0.345
12.5438394,-14.4689941,-0.799,0.344
12.2004420,-14.4470215,-0.531,0.357
11.5338520,-14.7546387,-0.678,0.448
11.8350943,-13.7658691,-0.574,0.345
12.1789647,-14.4250488,-0.640,0.341
12.2219175,-16.4465332,-0.624,0.347
12.4151184,-15.8532715,-0.637,0.348
12.0070844,-14.6228027,-0.409,0.339
12.4151184,-14.2492676,-0.578,0.343
12.2004420,-15.0183105,-0.629,0.344
11.2322862,-15.0622559,-0.646,0.370
12.3078021,-14.7546387,-0.365,0.359
11.1245072,-15.1062012,-0.527,0.347
11.5984314,-14.9084473,-0.881,0.358
12.6296178,-14.4470215,-0.542,0.344
12.2004420,-14.5129395,-0.631,0.356
12.6296178,-15.0842285,-0.764,0.349
12.3507339,-14.6447754,-0.195,0.342
11.7490585,-15.3698730,-0.180,0.345
12.1574857,-14.4689941,-0.169,0.340
12.3936586,-13.7658691,-0.138,0.346
11.9640971,-14.2932129,-0.661,0.342
11.8565990,-14.0734863,-0.723,0.352
11.4046486,-14.9084473,-0.450,0.347
12.2219175,-15.2160645,-0.412,0.408
12.3936586,-13.9416504,-0.645,0.344
12.3078021,-15.1501465,-0.265,0.478
12.0070844,-15.5236816,-0.705,0.348
11.5553801,-14.7546387,-0.555,0.344
12.3292689,-15.9191895,-1.030,0.370
11.9426009,-14.8864746,-0.576,0.341
12.1789647,-16.2268066,-0.575,0.346
12.5867322,-14.3371582,-0.273,0.346
12.3292689,-14.9743652,-0.357,0.344
12.0500648,-16.0290527,0.195,0.445
11.9640971,-15.5017090,-0.328,0.376
12.3936586,-15.6774902,-0.544,0.351
11.9640971,-15.3479004,-0.168,0.348
12.2863336,-16.5563965,-0.317,0.349
12.3507339,-13.7878418,-0.237,0.358
11.4046486,-15.3259277,-0.459,0.343
11.7920798,-15.2160645,-0.584,0.342
12.3721972,-16.3146973,-0.187,0.345
12.5009395,-14.6667480,-0.362,0.350
12.2433913,-15.8972168,-0.472,0.360
12.2863336,-15.8312988,-0.683,0.365
12.0715524,-15.3918457,-0.293,0.362
11.8565990,-15.0183105,-0.491,0.342
12.0930384,-15.6335449,-0.360,0.417
11.0598206,-15.0183105,-0.623,0.356
11.9855916,-14.2272949,-0.585,0.342
12.3078021,-16.3806152,-0.513,0.347
11.9426009,-15.5456543,-0.395,0.357
12.3721972,-15.8752441,-0.561,0.410
11.9855916,-15.4357910,-0.619,0.345
12.3078021,-15.1281738,-0.466,0.341
12.4151184,-15.9631348,-0.143,0.425
12.3507339,-14.5568848,-0.558,0.416
11.3400249,-15.0402832,-0.679,0.345
12.1574857,-15.0402832,-0.480,0.361
12.1145226,-15.4138184,-0.699,0.344
12.5438394,-14.4250488,-0.658,0.344
11.9211029,-15.2160645,-0.913,0.383
11.8781020,-15.0622559,-0.310,0.345
12.5652867,-14.7106934,-0.429,0.357
12.1789647,-15.8972168,-0.688,0.344
12.3507339,-14.6887207,-0.457,0.343
12.0930384,-16.1828613,-0.675,0.347
12.5223904,-15.0842285,-0.640,0.344
11.4907908,-15.0402832,-0.635,0.344
12.1360050,-15.0183105,-0.770,0.343
12.6296178,-14.4250488,-0.381,0.345
12.3936586,-14.5788574,-0.429,0.352
11.3184804,-16.1169434,-0.736,0.344
12.5438394,-15.4138184,-0.466,0.348
12.2648633,-15.3259277,-0.696,0.341
12.1789647,-15.0622559,-0.637,0.359
12.2863336,-16.5344238,-0.768,0.347
11.8565990,-14.8205566,-0.539,0.341
12.2004420,-14.6008301,-0.659,0.340
11.4692577,-14.9084473,-0.822,0.345
12.3507339,-14.0954590,-0.631,0.357
12.2648633,-15.2160645,-0.580,0.344
11.8565990,-14.5129395,-0.425,0.341
12.6081759,-14.9743652,-0.476,0.347
12.3507339,-15.6335449,-0.592,0.350
12.3507339,-15.5236816,-1.041,0.346
12.5652867,-13.8977051,-0.364,0.341
12.4365763,-14.4689941,-0.745,0.344
11.5553801,-15.5895996,-0.169,0.343
10.9951198,-15.0622559,-0.530,0.349
11.3400249,-15.2160645,-0.518,0.344
12.3721972,-15.8532715,-0.353,0.349
11.3831090,-15.1940918,-0.196,0.344
12.5223904,-14.3811035,-0.508,0.346
12.0070844,-15.5456543,-0.478,0.348
11.9640971,-16.1169434,-0.264,0.345
12.3078021,-14.7766113,-0.549,0.344
11.4261866,-15.2160645,-0.573,0.343
11.2538371,-15.0842285,-0.760,0.347
12.3292689,-16.5344238,-0.481,0.348
12.4151184,-15.3918457,-0.285,0.345
12.4151184,-15.1721191,-0.586,0.345
12.6081759,-14.3591309,-0.608,0.347
11.5553801,-15.2160645,-0.788,0.343
11.3831090,-14.9523926,-0.326,0.347
12.0500648,-15.5017090,-0.344,0.348
12.1789647,-14.7766113,-0.256,0.344
